district,week_start,outflows
Eyl,2017-11-20,15
Eyl,2017-11-27,10
Eyl,2017-12-18,9
Eyl,2017-12-25,4
Eyl,2018-01-01,7
Eyl,2018-02-05,6
Eyl,2018-03-05,4
Eyl,2018-03-19,28
Eyl,2018-05-14,350
Eyl,2018-05-28,4
Eyl,2018-06-04,10
Eyl,2018-06-11,82
Eyl,2018-07-09,64
Eyl,2018-07-16,22
Eyl,2018-08-20,3
Eyl,2018-09-10,4
Eyl,2018-09-17,4
Eyl,2018-09-24,71
Eyl,2018-10-15,8
Eyl,2018-11-05,7
Eyl,2019-01-14,11
Eyl,2019-02-18,3
Eyl,2019-03-04,8
Eyl,2019-04-01,5
Eyl,2019-04-29,4
Eyl,2019-07-15,4
Eyl,2019-08-12,8
Eyl,2019-10-14,9
Eyl,2019-11-25,5
Eyl,2019-12-09,4
Eyl,2020-01-27,6
Eyl,2020-02-24,22
Eyl,2020-03-09,11
Eyl,2020-03-16,5
Eyl,2020-03-23,4
Eyl,2020-06-01,5
Eyl,2020-06-08,63
Eyl,2020-06-15,111
Eyl,2020-06-22,7
Eyl,2020-07-27,29
Eyl,2020-08-03,70
Eyl,2020-08-31,85
Eyl,2020-09-21,174
Eyl,2020-09-28,95
Eyl,2020-11-02,196
Eyl,2020-11-23,4
Eyl,2020-11-30,86
Eyl,2020-12-07,5
Eyl,2021-01-18,8
Eyl,2021-02-08,17
Eyl,2021-03-08,5
Eyl,2021-05-31,26
Eyl,2021-06-14,86
Eyl,2021-06-28,251
Eyl,2021-08-02,7
Eyl,2021-08-23,89
Eyl,2021-09-06,5
Eyl,2021-09-13,9
Eyl,2021-10-04,172
Eyl,2021-10-11,5
Eyl,2021-11-01,10
Eyl,2021-11-08,12
Eyl,2021-11-15,9
Eyl,2021-12-13,8
Eyl,2022-02-28,26
Eyl,2022-03-14,72
Eyl,2022-03-28,180
Eyl,2022-04-04,72
Eyl,2022-05-02,60
Eyl,2022-05-09,148
Eyl,2022-06-06,145
Eyl,2022-06-13,22
Eyl,2022-06-27,28
Eyl,2022-09-05,300
Eyl,2022-09-12,57
Eyl,2022-09-19,326
Eyl,2022-10-10,6
Eyl,2022-10-17,4
Eyl,2022-10-31,5
Eyl,2022-11-07,17
Eyl,2022-11-28,6
Eyl,2022-12-05,8
Eyl,2023-05-29,312
Eyl,2023-06-12,203
Eyl,2023-07-10,7
Eyl,2023-07-17,299
Eyl,2023-07-24,16
Gaalkacyo,2017-01-02,19
Gaalkacyo,2017-01-09,15
Gaalkacyo,2017-01-16,205
Gaalkacyo,2017-01-23,371
Gaalkacyo,2017-01-30,1044
Gaalkacyo,2017-02-06,5508
Gaalkacyo,2017-02-13,251
Gaalkacyo,2017-02-20,1437
Gaalkacyo,2017-02-27,146
Gaalkacyo,2017-03-06,661
Gaalkacyo,2017-03-13,237
Gaalkacyo,2017-03-20,1708
Gaalkacyo,2017-03-27,178
Gaalkacyo,2017-04-03,246
Gaalkacyo,2017-04-10,614
Gaalkacyo,2017-04-17,344
Gaalkacyo,2017-04-24,571
Gaalkacyo,2017-05-01,380
Gaalkacyo,2017-05-08,29
Gaalkacyo,2017-05-15,1219
Gaalkacyo,2017-05-22,130
Gaalkacyo,2017-05-29,14
Gaalkacyo,2017-06-05,490
Gaalkacyo,2017-06-12,38
Gaalkacyo,2017-06-19,13
Gaalkacyo,2017-07-03,34
Gaalkacyo,2017-07-10,243
Gaalkacyo,2017-07-17,468
Gaalkacyo,2017-07-24,26
Gaalkacyo,2017-07-31,4
Gaalkacyo,2017-08-07,137
Gaalkacyo,2017-08-14,15
Gaalkacyo,2017-08-21,30
Gaalkacyo,2017-08-28,62
Gaalkacyo,2017-09-04,17
Gaalkacyo,2017-09-11,218
Gaalkacyo,2017-09-18,218
Gaalkacyo,2017-09-25,245
Gaalkacyo,2017-10-02,25
Gaalkacyo,2017-10-09,212
Gaalkacyo,2017-10-16,120
Gaalkacyo,2017-10-23,237
Gaalkacyo,2017-10-30,6
Gaalkacyo,2017-11-06,55
Gaalkacyo,2017-11-13,48
Gaalkacyo,2017-11-20,44
Gaalkacyo,2017-11-27,71
Gaalkacyo,2017-12-04,29
Gaalkacyo,2017-12-11,35
Gaalkacyo,2017-12-18,46
Gaalkacyo,2017-12-25,11
Gaalkacyo,2018-01-01,14
Gaalkacyo,2018-01-08,11
Gaalkacyo,2018-01-15,4
Gaalkacyo,2018-01-22,6
Gaalkacyo,2018-01-29,18
Gaalkacyo,2018-02-05,12
Gaalkacyo,2018-02-12,16
Gaalkacyo,2018-02-19,10
Gaalkacyo,2018-02-26,25
Gaalkacyo,2018-03-05,25
Gaalkacyo,2018-03-12,60
Gaalkacyo,2018-03-19,34
Gaalkacyo,2018-03-26,9
Gaalkacyo,2018-04-02,18
Gaalkacyo,2018-04-09,9
Gaalkacyo,2018-04-16,5
Gaalkacyo,2018-04-23,16
Gaalkacyo,2018-04-30,320
Gaalkacyo,2018-05-07,1049
Gaalkacyo,2018-05-14,912
Gaalkacyo,2018-05-21,22
Gaalkacyo,2018-05-28,102
Gaalkacyo,2018-06-04,32
Gaalkacyo,2018-06-11,236
Gaalkacyo,2018-06-18,273
Gaalkacyo,2018-06-25,38
Gaalkacyo,2018-07-02,321
Gaalkacyo,2018-07-09,275
Gaalkacyo,2018-07-16,171
Gaalkacyo,2018-07-23,54
Gaalkacyo,2018-07-30,676
Gaalkacyo,2018-08-06,29
Gaalkacyo,2018-08-13,36
Gaalkacyo,2018-08-20,30
Gaalkacyo,2018-08-27,41
Gaalkacyo,2018-09-03,382
Gaalkacyo,2018-09-10,32
Gaalkacyo,2018-09-17,233
Gaalkacyo,2018-09-24,5
Gaalkacyo,2018-10-01,18
Gaalkacyo,2018-10-08,287
Gaalkacyo,2018-10-15,522
Gaalkacyo,2018-10-22,677
Gaalkacyo,2018-10-29,45
Gaalkacyo,2018-11-05,184
Gaalkacyo,2018-11-12,100
Gaalkacyo,2018-11-19,165
Gaalkacyo,2018-11-26,179
Gaalkacyo,2018-12-03,95
Gaalkacyo,2018-12-10,5
Gaalkacyo,2018-12-17,56
Gaalkacyo,2018-12-24,18
Gaalkacyo,2018-12-31,68
Gaalkacyo,2019-01-07,40
Gaalkacyo,2019-01-14,447
Gaalkacyo,2019-01-21,13
Gaalkacyo,2019-01-28,25
Gaalkacyo,2019-02-04,30
Gaalkacyo,2019-02-11,42
Gaalkacyo,2019-02-18,130
Gaalkacyo,2019-02-25,138
Gaalkacyo,2019-03-04,634
Gaalkacyo,2019-03-11,286
Gaalkacyo,2019-03-18,7
Gaalkacyo,2019-03-25,10
Gaalkacyo,2019-04-01,7
Gaalkacyo,2019-04-08,72
Gaalkacyo,2019-04-15,44
Gaalkacyo,2019-04-22,163
Gaalkacyo,2019-04-29,113
Gaalkacyo,2019-05-06,71
Gaalkacyo,2019-05-13,122
Gaalkacyo,2019-05-20,319
Gaalkacyo,2019-05-27,38
Gaalkacyo,2019-06-03,58
Gaalkacyo,2019-06-10,134
Gaalkacyo,2019-06-17,39
Gaalkacyo,2019-06-24,74
Gaalkacyo,2019-07-01,28
Gaalkacyo,2019-07-08,69
Gaalkacyo,2019-07-15,33
Gaalkacyo,2019-07-22,23
Gaalkacyo,2019-07-29,41
Gaalkacyo,2019-08-05,67
Gaalkacyo,2019-08-12,14
Gaalkacyo,2019-08-19,32
Gaalkacyo,2019-08-26,25
Gaalkacyo,2019-09-02,20
Gaalkacyo,2019-09-09,130
Gaalkacyo,2019-09-16,57
Gaalkacyo,2019-09-23,20
Gaalkacyo,2019-09-30,90
Gaalkacyo,2019-10-07,166
Gaalkacyo,2019-10-14,36
Gaalkacyo,2019-10-21,9
Gaalkacyo,2019-10-28,14
Gaalkacyo,2019-11-04,45
Gaalkacyo,2019-11-11,187
Gaalkacyo,2019-11-18,107
Gaalkacyo,2019-11-25,69
Gaalkacyo,2019-12-02,163
Gaalkacyo,2019-12-09,88
Gaalkacyo,2019-12-16,41
Gaalkacyo,2019-12-23,18
Gaalkacyo,2019-12-30,23
Gaalkacyo,2020-01-06,37
Gaalkacyo,2020-01-13,26
Gaalkacyo,2020-01-20,12
Gaalkacyo,2020-01-27,21
Gaalkacyo,2020-02-03,264
Gaalkacyo,2020-02-10,139
Gaalkacyo,2020-02-17,158
Gaalkacyo,2020-02-24,47
Gaalkacyo,2020-03-02,45
Gaalkacyo,2020-03-09,122
Gaalkacyo,2020-03-16,366
Gaalkacyo,2020-03-23,32
Gaalkacyo,2020-03-30,82
Gaalkacyo,2020-04-06,149
Gaalkacyo,2020-04-13,392
Gaalkacyo,2020-04-20,8097
Gaalkacyo,2020-04-27,213
Gaalkacyo,2020-05-04,58
Gaalkacyo,2020-05-25,22
Gaalkacyo,2020-06-01,43
Gaalkacyo,2020-06-08,53
Gaalkacyo,2020-06-15,64
Gaalkacyo,2020-06-22,26
Gaalkacyo,2020-06-29,45
Gaalkacyo,2020-07-06,38
Gaalkacyo,2020-07-13,15
Gaalkacyo,2020-07-20,28
Gaalkacyo,2020-07-27,22
Gaalkacyo,2020-08-24,42
Gaalkacyo,2020-08-31,34
Gaalkacyo,2020-09-07,31
Gaalkacyo,2020-09-14,151
Gaalkacyo,2020-09-21,21
Gaalkacyo,2020-09-28,80
Gaalkacyo,2020-10-05,160
Gaalkacyo,2020-10-12,19
Gaalkacyo,2020-10-19,52
Gaalkacyo,2020-10-26,5
Gaalkacyo,2020-11-02,28
Gaalkacyo,2020-11-09,72
Gaalkacyo,2020-11-16,20
Gaalkacyo,2020-11-30,43
Gaalkacyo,2020-12-07,15
Gaalkacyo,2020-12-14,45
Gaalkacyo,2021-01-04,24
Gaalkacyo,2021-01-11,59
Gaalkacyo,2021-01-18,45
Gaalkacyo,2021-01-25,55
Gaalkacyo,2021-02-01,28
Gaalkacyo,2021-02-08,33
Gaalkacyo,2021-02-15,24
Gaalkacyo,2021-02-22,19
Gaalkacyo,2021-03-01,34
Gaalkacyo,2021-03-08,302
Gaalkacyo,2021-03-15,36
Gaalkacyo,2021-03-22,33
Gaalkacyo,2021-03-29,30
Gaalkacyo,2021-04-05,40
Gaalkacyo,2021-04-12,14
Gaalkacyo,2021-04-19,115
Gaalkacyo,2021-04-26,124
Gaalkacyo,2021-05-03,73
Gaalkacyo,2021-05-10,33
Gaalkacyo,2021-05-17,14
Gaalkacyo,2021-05-24,26
Gaalkacyo,2021-06-07,18
Gaalkacyo,2021-06-14,9
Gaalkacyo,2021-06-21,17
Gaalkacyo,2021-06-28,45
Gaalkacyo,2021-07-05,35
Gaalkacyo,2021-07-12,15
Gaalkacyo,2021-07-19,10
Gaalkacyo,2021-07-26,6
Gaalkacyo,2021-08-02,16
Gaalkacyo,2021-08-09,22
Gaalkacyo,2021-08-16,26
Gaalkacyo,2021-08-23,21
Gaalkacyo,2021-08-30,92
Gaalkacyo,2021-09-06,326
Gaalkacyo,2021-09-13,50
Gaalkacyo,2021-09-20,43
Gaalkacyo,2021-09-27,27
Gaalkacyo,2021-10-04,421
Gaalkacyo,2021-10-11,52
Gaalkacyo,2021-10-18,51
Gaalkacyo,2021-10-25,83
Gaalkacyo,2021-11-01,110
Gaalkacyo,2021-11-08,95
Gaalkacyo,2021-11-15,294
Gaalkacyo,2021-11-22,2712
Gaalkacyo,2021-11-29,48
Gaalkacyo,2021-12-06,468
Gaalkacyo,2021-12-13,141
Gaalkacyo,2021-12-20,184
Gaalkacyo,2021-12-27,26
Gaalkacyo,2022-01-03,50348
Gaalkacyo,2022-01-10,51
Gaalkacyo,2022-01-17,39
Gaalkacyo,2022-01-24,82
Gaalkacyo,2022-01-31,164
Gaalkacyo,2022-02-07,685
Gaalkacyo,2022-02-14,27
Gaalkacyo,2022-02-21,23
Gaalkacyo,2022-02-28,33
Gaalkacyo,2022-03-07,35
Gaalkacyo,2022-03-14,51
Gaalkacyo,2022-03-21,56
Gaalkacyo,2022-03-28,516
Gaalkacyo,2022-04-04,23
Gaalkacyo,2022-04-11,30
Gaalkacyo,2022-04-18,87
Gaalkacyo,2022-04-25,16
Gaalkacyo,2022-05-02,25
Gaalkacyo,2022-05-09,65
Gaalkacyo,2022-05-16,41
Gaalkacyo,2022-05-23,316
Gaalkacyo,2022-05-30,390
Gaalkacyo,2022-06-06,1089
Gaalkacyo,2022-06-13,8
Gaalkacyo,2022-06-20,170
Gaalkacyo,2022-06-27,46
Gaalkacyo,2022-07-11,11
Gaalkacyo,2022-07-18,31
Gaalkacyo,2022-07-25,33
Gaalkacyo,2022-08-01,44
Gaalkacyo,2022-08-08,10
Gaalkacyo,2022-08-15,15
Gaalkacyo,2022-08-22,153
Gaalkacyo,2022-08-29,40
Gaalkacyo,2022-09-05,91
Gaalkacyo,2022-09-12,15
Gaalkacyo,2022-09-19,28
Gaalkacyo,2022-09-26,59
Gaalkacyo,2022-10-03,698
Gaalkacyo,2022-10-10,35
Gaalkacyo,2022-10-17,56
Gaalkacyo,2022-10-24,80
Gaalkacyo,2022-10-31,30
Gaalkacyo,2022-11-07,58
Gaalkacyo,2022-11-14,44
Gaalkacyo,2022-11-21,30
Gaalkacyo,2022-11-28,33
Gaalkacyo,2022-12-05,26
Gaalkacyo,2022-12-12,204
Gaalkacyo,2022-12-19,70
Gaalkacyo,2022-12-26,117
Gaalkacyo,2023-02-20,5
Gaalkacyo,2023-02-27,4
Gaalkacyo,2023-03-06,27
Gaalkacyo,2023-03-13,72
Gaalkacyo,2023-03-20,1346
Gaalkacyo,2023-03-27,29
Gaalkacyo,2023-04-03,47
Gaalkacyo,2023-04-10,65
Gaalkacyo,2023-04-17,16
Gaalkacyo,2023-04-24,16
Gaalkacyo,2023-05-01,112
Gaalkacyo,2023-05-08,60
Gaalkacyo,2023-05-15,35
Gaalkacyo,2023-05-22,53
Gaalkacyo,2023-05-29,61
Gaalkacyo,2023-06-05,54
Gaalkacyo,2023-06-12,37
Gaalkacyo,2023-06-19,26
Gaalkacyo,2023-06-26,27
Gaalkacyo,2023-07-03,62
Gaalkacyo,2023-07-10,48
Gaalkacyo,2023-07-17,74
Gaalkacyo,2023-07-24,45
Galdogob,2017-01-09,9
Galdogob,2017-01-16,10
Galdogob,2017-01-23,3
Galdogob,2017-01-30,246
Galdogob,2017-02-06,165
Galdogob,2017-02-13,263
Galdogob,2017-02-20,1575
Galdogob,2017-03-13,672
Galdogob,2017-03-20,71
Galdogob,2017-03-27,22
Galdogob,2017-04-03,28
Galdogob,2017-04-10,38
Galdogob,2017-04-17,19
Galdogob,2017-04-24,844
Galdogob,2017-07-10,10
Galdogob,2017-08-14,29
Galdogob,2017-08-21,26
Galdogob,2017-08-28,6
Galdogob,2017-09-04,5
Galdogob,2017-09-11,6
Galdogob,2017-10-02,14
Galdogob,2017-10-09,16
Galdogob,2017-10-16,25
Galdogob,2017-11-13,6
Galdogob,2017-11-20,10
Galdogob,2017-12-04,173
Galdogob,2017-12-11,13
Galdogob,2017-12-18,24
Galdogob,2017-12-25,56
Galdogob,2018-01-15,12
Galdogob,2018-01-22,5
Galdogob,2018-01-29,5
Galdogob,2018-02-05,4
Galdogob,2018-02-12,7
Galdogob,2018-02-19,10
Galdogob,2018-03-05,31
Galdogob,2018-03-12,3
Galdogob,2018-03-19,6
Galdogob,2018-03-26,52
Galdogob,2018-04-02,23
Galdogob,2018-04-09,7
Galdogob,2018-04-30,4
Galdogob,2018-05-07,4
Galdogob,2018-05-14,19
Galdogob,2018-05-21,7
Galdogob,2018-05-28,34
Galdogob,2018-06-04,34
Galdogob,2018-06-11,4
Galdogob,2018-06-25,8
Galdogob,2018-07-02,56
Galdogob,2018-07-09,25
Galdogob,2018-07-16,7
Galdogob,2018-07-23,10
Galdogob,2018-07-30,13
Galdogob,2018-08-06,37
Galdogob,2018-08-13,29
Galdogob,2018-08-20,14
Galdogob,2018-08-27,16
Galdogob,2018-09-03,21
Galdogob,2018-09-10,11
Galdogob,2018-09-17,5
Galdogob,2018-10-08,83
Galdogob,2018-10-15,82
Galdogob,2018-10-22,40
Galdogob,2018-11-05,27
Galdogob,2018-11-12,4
Galdogob,2018-11-19,25
Galdogob,2018-11-26,10
Galdogob,2018-12-03,11
Galdogob,2018-12-10,17
Galdogob,2018-12-17,55
Galdogob,2018-12-24,18
Galdogob,2018-12-31,52
Galdogob,2019-01-07,39
Galdogob,2019-01-14,60
Galdogob,2019-01-28,27
Galdogob,2019-02-04,99
Galdogob,2019-02-11,75
Galdogob,2019-02-18,74
Galdogob,2019-02-25,63
Galdogob,2019-03-04,19
Galdogob,2019-03-11,47
Galdogob,2019-03-18,23
Galdogob,2019-04-01,11
Galdogob,2019-04-08,112
Galdogob,2019-04-15,41
Galdogob,2019-04-22,29
Galdogob,2019-04-29,99
Galdogob,2019-05-06,59
Galdogob,2019-05-13,13
Galdogob,2019-05-20,11
Galdogob,2019-05-27,33
Galdogob,2019-06-03,61
Galdogob,2019-06-10,34
Galdogob,2019-06-17,52
Galdogob,2019-06-24,51
Galdogob,2019-07-01,20
Galdogob,2019-07-08,37
Galdogob,2019-07-15,27
Galdogob,2019-07-22,34
Galdogob,2019-07-29,11
Galdogob,2019-08-05,102
Galdogob,2019-08-12,51
Galdogob,2019-08-26,42
Galdogob,2019-09-02,15
Galdogob,2019-09-09,40
Galdogob,2019-09-16,51
Galdogob,2019-09-23,33
Galdogob,2019-09-30,44
Galdogob,2019-10-07,125
Galdogob,2019-10-14,13
Galdogob,2019-10-21,17
Galdogob,2019-11-04,54
Galdogob,2019-11-11,14
Galdogob,2019-11-18,10
Galdogob,2019-11-25,101
Galdogob,2019-12-09,35
Galdogob,2019-12-16,53
Galdogob,2019-12-23,33
Galdogob,2019-12-30,10
Galdogob,2020-01-06,27
Galdogob,2020-01-13,14
Galdogob,2020-01-20,29
Galdogob,2020-02-03,17
Galdogob,2020-02-10,29
Galdogob,2020-02-17,25
Galdogob,2020-02-24,22
Galdogob,2020-03-02,33
Galdogob,2020-03-09,7
Galdogob,2020-03-16,63
Galdogob,2020-03-23,55
Galdogob,2020-03-30,36
Galdogob,2020-04-06,41
Galdogob,2020-04-13,38
Galdogob,2020-04-20,22
Galdogob,2020-04-27,88
Galdogob,2020-05-04,43
Galdogob,2020-05-11,11
Galdogob,2020-05-25,55
Galdogob,2020-06-01,49
Galdogob,2020-06-08,6
Galdogob,2020-06-15,40
Galdogob,2020-06-22,42
Galdogob,2020-06-29,90
Galdogob,2020-07-06,55
Galdogob,2020-07-13,62
Galdogob,2020-07-20,37
Galdogob,2020-07-27,26
Galdogob,2020-08-10,23
Galdogob,2020-08-17,4
Galdogob,2020-08-24,36
Galdogob,2020-08-31,34
Galdogob,2020-09-07,22
Galdogob,2020-09-14,71
Galdogob,2020-09-21,52
Galdogob,2020-09-28,29
Galdogob,2020-10-05,16
Galdogob,2020-10-12,23
Galdogob,2020-10-19,28
Galdogob,2020-10-26,25
Galdogob,2020-11-02,12
Galdogob,2020-11-09,59
Galdogob,2020-11-16,50
Galdogob,2020-11-23,19
Galdogob,2020-11-30,28
Galdogob,2020-12-07,23
Galdogob,2020-12-14,34
Galdogob,2021-01-04,46
Galdogob,2021-01-11,87
Galdogob,2021-01-18,19
Galdogob,2021-01-25,43
Galdogob,2021-02-01,35
Galdogob,2021-02-08,22
Galdogob,2021-02-15,51
Galdogob,2021-02-22,46
Galdogob,2021-03-01,32
Galdogob,2021-03-08,33
Galdogob,2021-03-15,49
Galdogob,2021-03-22,55
Galdogob,2021-03-29,22
Galdogob,2021-04-05,21
Galdogob,2021-04-12,30
Galdogob,2021-04-19,75
Galdogob,2021-04-26,8
Galdogob,2021-05-03,50
Galdogob,2021-05-10,45
Galdogob,2021-05-17,39
Galdogob,2021-05-24,18
Galdogob,2021-06-14,60
Galdogob,2021-06-21,18
Galdogob,2021-06-28,65
Galdogob,2021-07-05,55
Galdogob,2021-07-12,212
Galdogob,2021-07-19,35
Galdogob,2021-07-26,47
Galdogob,2021-08-02,26
Galdogob,2021-08-09,58
Galdogob,2021-08-16,63
Galdogob,2021-08-23,53
Galdogob,2021-08-30,27
Galdogob,2021-09-06,60
Galdogob,2021-09-13,40
Galdogob,2021-09-20,26
Galdogob,2021-09-27,18
Galdogob,2021-10-04,36
Galdogob,2021-10-11,89
Galdogob,2021-10-18,55
Galdogob,2021-10-25,16
Galdogob,2021-11-01,21
Galdogob,2021-11-08,55
Galdogob,2021-11-15,29
Galdogob,2021-11-22,66
Galdogob,2021-11-29,175
Galdogob,2021-12-06,107
Galdogob,2021-12-13,126
Galdogob,2021-12-20,50
Galdogob,2021-12-27,51
Galdogob,2022-01-03,46
Galdogob,2022-01-10,9
Galdogob,2022-01-17,45
Galdogob,2022-01-24,186
Galdogob,2022-01-31,79
Galdogob,2022-02-07,70
Galdogob,2022-02-14,393
Galdogob,2022-02-21,673
Galdogob,2022-02-28,261
Galdogob,2022-03-07,250
Galdogob,2022-03-14,263
Galdogob,2022-03-21,141
Galdogob,2022-03-28,53
Galdogob,2022-04-04,195
Galdogob,2022-04-11,103
Galdogob,2022-04-18,50
Galdogob,2022-04-25,16
Galdogob,2022-05-02,47
Galdogob,2022-05-09,71
Galdogob,2022-05-16,96
Galdogob,2022-05-23,81
Galdogob,2022-05-30,93
Galdogob,2022-06-06,15
Galdogob,2022-06-13,25
Galdogob,2022-06-20,10
Galdogob,2022-07-04,106
Galdogob,2022-07-11,14
Galdogob,2022-07-18,19
Galdogob,2022-07-25,77
Galdogob,2022-08-01,121
Galdogob,2022-08-08,114
Galdogob,2022-08-15,86
Galdogob,2022-08-22,128
Galdogob,2022-08-29,36
Galdogob,2022-09-05,121
Galdogob,2022-09-12,74
Galdogob,2022-09-19,119
Galdogob,2022-09-26,110
Galdogob,2022-10-03,77
Galdogob,2022-10-10,76
Galdogob,2022-10-17,395
Galdogob,2022-10-24,498
Galdogob,2022-10-31,76
Galdogob,2022-11-07,99
Galdogob,2022-11-14,92
Galdogob,2022-11-21,92
Galdogob,2022-11-28,81
Galdogob,2022-12-05,44
Galdogob,2022-12-12,58
Galdogob,2022-12-19,54
Galdogob,2022-12-26,23
Galdogob,2023-01-09,5
Galdogob,2023-03-06,24
Galdogob,2023-03-13,102
Galdogob,2023-03-20,73
Galdogob,2023-03-27,82
Galdogob,2023-04-03,127
Galdogob,2023-04-10,114
Galdogob,2023-04-17,23
Galdogob,2023-04-24,93
Galdogob,2023-05-01,181
Galdogob,2023-05-08,104
Galdogob,2023-05-15,69
Galdogob,2023-05-22,65
Galdogob,2023-05-29,47
Galdogob,2023-06-05,110
Galdogob,2023-06-12,169
Galdogob,2023-06-19,57
Galdogob,2023-06-26,37
Galdogob,2023-07-03,183
Galdogob,2023-07-10,64
Galdogob,2023-07-17,112
Galdogob,2023-07-24,82
Garbahaarey,2017-02-20,1354
Garbahaarey,2017-02-27,115
Garbahaarey,2017-03-06,113
Garbahaarey,2017-03-13,5
Garbahaarey,2017-03-20,122
Garbahaarey,2017-03-27,8
Garbahaarey,2017-04-10,20
Garbahaarey,2017-04-24,116
Garbahaarey,2017-05-22,132
Garbahaarey,2017-06-12,200
Garbahaarey,2017-06-19,4738
Garbahaarey,2017-07-03,4
Garbahaarey,2017-07-17,132
Garbahaarey,2017-07-31,210
Garbahaarey,2017-08-07,114
Garbahaarey,2017-08-21,132
Garbahaarey,2017-08-28,6
Garbahaarey,2017-09-18,130
Garbahaarey,2017-10-02,124
Garbahaarey,2017-11-13,35
Garbahaarey,2017-11-20,19
Garbahaarey,2017-12-04,5
Garbahaarey,2017-12-11,65
Garbahaarey,2017-12-18,13
Garbahaarey,2017-12-25,25
Garbahaarey,2018-01-01,9
Garbahaarey,2018-01-08,56
Garbahaarey,2018-01-15,11
Garbahaarey,2018-01-22,8
Garbahaarey,2018-01-29,26
Garbahaarey,2018-02-05,29
Garbahaarey,2018-02-12,17
Garbahaarey,2018-02-19,7
Garbahaarey,2018-02-26,17
Garbahaarey,2018-03-05,33
Garbahaarey,2018-03-12,65
Garbahaarey,2018-03-19,8
Garbahaarey,2018-03-26,16
Garbahaarey,2018-04-02,19
Garbahaarey,2018-04-09,143
Garbahaarey,2018-04-16,5021
Garbahaarey,2018-05-14,53
Garbahaarey,2018-05-21,49
Garbahaarey,2018-05-28,7
Garbahaarey,2018-06-04,61
Garbahaarey,2018-06-11,132
Garbahaarey,2018-06-25,63
Garbahaarey,2018-07-02,15
Garbahaarey,2018-07-09,23
Garbahaarey,2018-07-16,14
Garbahaarey,2018-07-30,16
Garbahaarey,2018-08-06,54
Garbahaarey,2018-08-13,17
Garbahaarey,2018-08-20,40
Garbahaarey,2018-08-27,48
Garbahaarey,2018-09-03,13
Garbahaarey,2018-09-10,16
Garbahaarey,2018-09-17,35
Garbahaarey,2018-09-24,79
Garbahaarey,2018-10-01,134
Garbahaarey,2018-10-08,303
Garbahaarey,2018-10-15,124
Garbahaarey,2018-10-22,22
Garbahaarey,2018-10-29,61
Garbahaarey,2018-11-05,21
Garbahaarey,2018-11-12,60
Garbahaarey,2018-11-19,141
Garbahaarey,2018-11-26,23
Garbahaarey,2018-12-03,28
Garbahaarey,2018-12-10,49
Garbahaarey,2018-12-17,37
Garbahaarey,2018-12-24,15
Garbahaarey,2018-12-31,40
Garbahaarey,2019-01-07,72
Garbahaarey,2019-01-14,46
Garbahaarey,2019-01-21,31
Garbahaarey,2019-01-28,32
Garbahaarey,2019-02-04,62
Garbahaarey,2019-02-11,60
Garbahaarey,2019-02-18,16
Garbahaarey,2019-02-25,57
Garbahaarey,2019-03-04,43
Garbahaarey,2019-03-11,33
Garbahaarey,2019-03-18,46
Garbahaarey,2019-03-25,16
Garbahaarey,2019-04-01,52
Garbahaarey,2019-04-08,34
Garbahaarey,2019-04-15,25
Garbahaarey,2019-04-22,29
Garbahaarey,2019-04-29,10
Garbahaarey,2019-05-06,140
Garbahaarey,2019-05-13,57
Garbahaarey,2019-05-20,35
Garbahaarey,2019-05-27,22
Garbahaarey,2019-06-03,22
Garbahaarey,2019-06-10,47
Garbahaarey,2019-06-17,74
Garbahaarey,2019-06-24,22
Garbahaarey,2019-07-01,67
Garbahaarey,2019-07-08,60
Garbahaarey,2019-07-15,58
Garbahaarey,2019-07-22,59
Garbahaarey,2019-07-29,20
Garbahaarey,2019-08-05,35
Garbahaarey,2019-08-12,63
Garbahaarey,2019-08-19,28
Garbahaarey,2019-08-26,53
Garbahaarey,2019-09-02,45
Garbahaarey,2019-09-09,45
Garbahaarey,2019-09-16,86
Garbahaarey,2019-09-23,14
Garbahaarey,2019-09-30,23
Garbahaarey,2019-10-07,749
Garbahaarey,2019-10-14,1080
Garbahaarey,2019-10-21,167
Garbahaarey,2019-10-28,259
Garbahaarey,2019-11-04,156
Garbahaarey,2019-11-11,196
Garbahaarey,2019-11-25,6
Garbahaarey,2019-12-02,33
Garbahaarey,2019-12-09,43
Garbahaarey,2019-12-16,24
Garbahaarey,2019-12-23,82
Garbahaarey,2019-12-30,32
Garbahaarey,2020-01-06,77
Garbahaarey,2020-01-13,80
Garbahaarey,2020-01-20,14
Garbahaarey,2020-01-27,84
Garbahaarey,2020-02-03,22
Garbahaarey,2020-02-10,65
Garbahaarey,2020-02-17,21
Garbahaarey,2020-02-24,38
Garbahaarey,2020-03-02,16
Garbahaarey,2020-03-09,22
Garbahaarey,2020-03-16,46
Garbahaarey,2020-03-30,4247
Garbahaarey,2020-04-06,21
Garbahaarey,2020-04-13,297
Garbahaarey,2020-04-20,154
Garbahaarey,2020-04-27,174
Garbahaarey,2020-05-11,58
Garbahaarey,2020-05-18,797
Garbahaarey,2020-05-25,43
Garbahaarey,2020-06-01,27
Garbahaarey,2020-06-08,84
Garbahaarey,2020-06-15,62
Garbahaarey,2020-06-22,20
Garbahaarey,2020-07-06,48
Garbahaarey,2020-07-13,45
Garbahaarey,2020-07-20,30
